"GEOID"
"010730034001019"
"010730143044013"
"010730012004049"
"010730007003003"
"010730051031014"
"010730107061066"
"010730034001107"
"010730030013016"
"011030009004014"
"011030051073017"
"011030004002000"
"011030001004010"
"010730047022014"
"010730030024007"
"010730030012021"
"010730047021010"
"010730047022038"
"010830211011225"
"010730040001023"
"010730107041029"
"010730005003057"
"010730031003013"
"010730057011029"
"010730036004030"
"010730034004032"
"010730029001025"
"010730008004017"
"010730107061051"
"010730035002049"
"010730008004033"
"010730106043009"
"010730120041019"
"010730032001025"
"010730005001003"
"010730125002014"
"010730012003007"
"010730132003025"
"010730045023053"
"010730133002030"
"010730120041039"
"010730004002008"
"010730012003017"
"010730016001005"
"010730027022000"
"010730124031125"
"010730124012013"
"010730055002044"
"011170303152009"
"011170303151028"
"010730050001013"
"010730120014009"
"010730014003011"
"010730030014030"
"010730030014043"
"010730124021025"
"010730016002013"
"010730051043014"
"011010060003003"
"010730042002038"
"010730124022013"
"010730014002013"
"010730106051002"
"010730035002011"
"010730050003007"
"010730038021008"
"010730105003000"
"010730027011037"
"011170306162041"
"010030116012036"
"010030115012037"
"010890023001003"
"011030009002010"
"011170303153041"
"011030051012078"
"011030006002013"
"010890108011058"
"010890023002007"
"011190114001041"
"010890010002056"
"010890106272012"
"010890005021014"
"010890005031001"
"010890030001023"
"011250125011043"
"011250126002002"
"011250117012021"
"011250104051092"
"011250125011031"
"010030115013019"
"011030004003021"
"011250120022030"
"010970063072044"
"010970034102002"
"011250104051090"
"011250125052009"
"011250104051086"
"010890003013004"
"011250104033034"
"011170303522016"
"011250116003012"
"011250124042034"
"010730008001047"
"011170303402016"
"011170303364020"
"011170306151025"
"011250118002031"
"011250120011005"
"011250123063022"
"010890108011006"
"010970061061016"
"011250105001031"
"011250105001055"
"011250124042001"
"011250123052002"
"011250125011004"
"011170306102018"
"011170306152020"
"011170303523005"
"010890025012006"
"010890027211006"
"010890106251009"
"010890027011017"
"010970063051002"
"010890111001020"
"010890111001310"
"010030115043050"
"010970061022024"
"010970063072061"
"010030115032023"
"011250124031028"
"011250108032023"
"011170303203012"
"011250104041018"
"011250104031011"
"011250124041031"
"011250123052065"
"011250124041011"
"010030110002070"
"010030110002080"
"010730120043031"
"010730107053011"
"010970061071065"
"010970061022037"
"010970061021041"
"010730125003046"
"010730048001019"
"010730012004011"
"010730005001043"
"010730011002017"
"011170303522044"
"011250124031027"
"011250124041012"
"011250123052044"
"011250108032003"
"011250125041005"
"010730033002049"
"010730004005007"
"010730027012012"
"010730034004023"
"010890108023098"
"010730106043026"
"010890111001124"
"010890106252009"
"011170306153042"
"010030115042019"
"010730058002009"
"010730038021013"
"011170303201012"
"011170303512003"
"010970034081008"
"010730035001045"
"010890010002098"
"010890021002055"
"010890015003011"
"011170303142043"
"010030110001021"
"010030114103006"
"010890107041018"
"010890111001005"
"010890021003025"
"010890023003044"
"010890021002029"
"010890014031008"
"010890109031000"
"010890108023060"
"010890005031016"
"010890010001087"
"010890031003007"
"010890108013001"
"010890012003018"
"010890025011033"
"010890106302014"
"010890004031027"
"010890013011003"
"010890031002036"
"010890031001050"
"010030114111001"
"010030114103018"
"010030115031007"
"010890009011021"
"010890106271025"
"010890107042013"
"010890030002029"
"010890005012001"
"010970063071012"
"010970061071068"
"010890015002009"
"010890106272013"
"010970061071064"
"010730107021027"
"011250116003118"
"011250125032014"
"011250108041050"
"011250128001003"
"010890019011036"
"010890102002031"
"010890023001019"
"010890030001015"
"010890106271022"
"010890005031017"
"010730014001007"
"010730134001014"
"010730030021000"
"010730030024013"
"010730034003045"
"010730034002008"
"010730032002017"
"011170306153039"
"011170306153008"
"010030114112029"
"010730045024043"
"011250125033017"
"011250123052035"
"011250105001067"
"011250114012011"
"011250103041028"
"011250117033031"
"010890106312020"
"010799791001005"
"011170303481028"
"011250105002034"
"011170303142045"
"011170303063035"
"011170303501014"
"011170303501013"
"010970063072047"
"010730132003037"
"010730050001011"
"010730052001029"
"010730038022041"
"010730144041015"
"010890005022005"
"010890108023094"
"011250108032015"
"011250104063011"
"010730029003055"
"010730106041013"
"010730031005019"
"010730011004025"
"010730131001023"
"010730124011017"
"010730024012012"
"010730124021033"
"011170303163028"
"010730024021004"
"010730024013007"
"011250116003050"
"011250108041040"
"011250108041042"
"011250127002005"
"011250125031033"
"010730050001010"
"010730038031007"
"010730040005003"
"010730038034047"
"011030051012128"
"011030051012068"
"011030051014017"
"011030008001028"
"011030010002036"
"011030004004021"
"011030006001053"
"011030051012058"
"011030001002017"
"011030008001000"
"011030001001006"
"011030051073005"
"011030051062008"
"011030007003022"
"010730049022020"
"010730139011136"
"010730034001097"
"010730124023036"
"010730131002027"
"010730045024046"
"010730024011031"
"010730107021011"
"010730050001009"
"010730142091034"
"010730144091053"
"010730106042041"
"010730039001007"
"010730008003046"
"010730130022011"
"010730131001022"
"010730016002017"
"010730057012056"
"010730144041034"
"010730038034001"
"010730038034007"
"010730012001002"
"010730014003019"
"010730109002015"
"010730030022004"
"010730031004022"
"010730031005031"
"010730035002045"
"010730011006018"
"010730038022008"
"010730008004091"
"010730016003031"
"010730032002008"
"010730121032078"
"010730121032070"
"010730144142016"
"010730130021016"
"010730030013024"
"010730144102022"
"010730008005015"
"010730124031115"
"011030006002055"
"010730037002009"
"010730024011019"
"010730035003017"
"010730042002002"
"010730125001019"
"010730107022029"
"010730144103003"
"010730024022028"
"010730005003050"
"010730124033038"
"010730040001001"
"010730042002054"
"010730004004000"
"010730106051088"
"010730029003031"
"010730037001000"
"010730136011026"
"010730144041050"
"010730005004006"
"010730031005026"
"010730031003021"
"010730132001012"
"010730120043000"
"010730040005010"
"010730012001075"
"010730029002015"
"010730012003049"
"010730008001074"
"010730012002022"
"010730133002018"
"010730129141062"
"010730032001005"
"010730037002048"
"010730136011000"
"010730134002034"
"010730134001019"
"010730039001036"
"010730035001001"
"010730040003008"
"010730107061001"
"010730107021065"
"010730131001031"
"010730131002011"
"010730130022000"
"010730042001013"
"010730034002068"
"010730037003010"
"010730107022017"
"010730027024002"
"010730047022053"
"010730035003026"
"010730107022020"
"010730124021003"
"010730049012017"
"010730132003002"
"010730034001001"
"010730030014007"
"010730032001049"
"010730131003003"
"010730129192004"
"011170303062005"
"010730045023013"
"010890010001002"
"010890010001103"
"010890012003022"
"010890027211001"
"011030009002000"
"011030010002043"
"011030051061009"
"011030008002006"
"010970063071021"
"011190113013000"
"010030116012030"
"010970049004003"
"010970061071053"
"010030115041017"
"010890004033040"
"011030006002014"
"011030006001038"
"011030004004013"
"010890109051002"
"010890017002016"
"010890014043044"
"010890018012006"
"010890022001006"
"010970063072039"
"011250114021002"
"011250114023011"
"011250114011002"
"011250112002030"
"011250118001012"
"011250116003039"
"011250104042005"
"010890004031031"
"010030110001068"
"011030004003014"
"011030004003016"
"011170306153017"
"011250125042033"
"010970034103022"
"010890010002116"
"010890101021025"
"010890031001025"
"011170303522043"
"011250116002035"
"011250119012006"
"011170303161012"
"010890022002004"
"010890021001011"
"010890015001000"
"010890013021003"
"010890108023003"
"010890106311027"
"010890004031005"
"011250112002025"
"011250116003097"
"011250128001023"
"011250116003117"
"011250102061011"
"010890006022001"
"010890005031013"
"010890006012000"
"010890022001001"
"010890018011008"
"011170303511009"
"011250124071014"
"011250104031007"
"011250126002008"
"011250104032007"
"011250116002038"
"011250117033020"
"010730040003012"
"010730033002022"
"011250117033008"
"011250102061044"
"011250118004018"
"011250125011085"
"011250123061011"
"011250127002014"
"010030110002087"
"010030115011128"
"010030110002079"
"010970034091012"
"010970034103005"
"010890003021019"
"010890025021023"
"010890111001145"
"010970061071061"
"010970063051032"
"010730030012005"
"010730034002091"
"010730133002023"
"010730049011008"
"010730040001039"
"011170303142047"
"010730011001007"
"010730008002058"
"010730031004008"
"010730034004006"
"011250107042024"
"011250104033007"
"011250124042024"
"010730034002073"
"010730120041016"
"010890026003011"
"011170303364034"
"011170303153051"
"010970061062003"
"010970061033009"
"010970061031011"
"010730057021006"
"010730038031036"
"011170303151038"
"011250117032066"
"010730030014000"
"010730008004103"
"010730008001063"
"010890107061010"
"010890025011034"
"011170303161005"
"010030115032076"
"010890108023088"
"010030115013069"
"011250121012020"
"011250124041052"
"011250104062016"
"010799791001001"
"010890102002012"
"010890009012001"
"010890026002021"
"010890010001082"
"010890010001051"
"010890010002123"
"010890106252014"
"010730108013016"
"010890108011042"
"010030115041003"
"010890108011010"
"010890023001021"
"010890014042009"
"010970063072014"
"010970061061004"
"010890107061004"
"010890007021002"
"010890108011060"
"010970049004006"
"010970061042034"
"011250124041017"
"011250125042010"
"011250103052089"
"011250102043009"
"011250124071005"
"010890021002016"
"010890108023017"
"010890014041001"
"010890111002008"
"010890108022039"
"010890009021003"
"010890030001038"
"010890111002020"
"010890031003040"
"010730014003022"
"011170303364029"
"010030115043015"
"010730124033036"
"010730139011016"
"010730007001000"
"010730030014042"
"011170306071011"
"011250123063014"
"011250114013016"
"011250121022000"
"011250124033033"
"011250112002056"
"011250125011029"
"010890005012012"
"011250124031037"
"011170303452012"
"010970063061047"
"010970034081016"
"010970050002007"
"010730014003009"
"010730107042050"
"010730057011002"
"010730042001045"
"010730038033031"
"010730106031020"
"010890107062002"
"010890010002031"
"010730107032008"
"010730036005013"
"010730106041016"
"010730008002051"
"010730131002013"
"010730012003037"
"010730107022038"
"010730038031040"
"010730049023002"
"010730144143008"
"010730121031009"
"010730124011033"
"010970057011043"
"010970057011052"
"011170303411045"
"010730031002022"
"011250108041049"
"011250116003018"
"011250116003071"
"011250125042002"
"011250127003007"
"011250112002039"
"011250123042025"
"010730124021031"
"010730052004018"
"010730036004047"
"010730042002059"
"011030008002023"
"011030010001046"
"011030010001007"
"011030051011045"
"011030010001019"
"011030051062004"
"011030051012158"
"011030004004063"
"011030004001022"
"011030001002009"
"011030007003016"
"011030006001020"
"011030051073008"
"011030010002039"
"011030008001033"
"010730107021042"
"010730027022054"
"010730124023066"
"010730004002006"
"010730037002037"
"010730124011020"
"010730011003002"
"010730047022013"
"010730105001001"
"010730050001018"
"010730045024025"
"010730107031010"
"010730049021008"
"010730108022040"
"010730107022000"
"010730142084014"
"010730057024039"
"010730125003129"
"010730124021048"
"010730008002049"
"010730008002040"
"010730107021071"
"010730057022008"
"010730107021012"
"010730108022053"
"010730038031000"
"010730125003061"
"010730123042016"
"010730034002086"
"010730024022126"
"010730050002014"
"010730039001041"
"010730011001012"
"010730011001001"
"010730038032030"
"010730016003010"
"010730124023005"
"010730124031087"
"010730106042037"
"010730040005000"
"010730055002046"
"010730107053031"
"010730121035049"
"010730047012022"
"010730005003038"
"010730007002007"
"010730125002030"
"010730107041006"
"010730033001070"
"011030007002013"
"011030009004019"
"010730038023030"
"010730045023026"
"010730015002009"
"010730047012015"
"010830211012073"
"010730055002018"
"010730024021013"
"010730057013025"
"010730051011024"
"010730012003027"
"010730031001012"
"010730106043011"
"010730045021010"
"010730037001036"
"010730038024005"
"010730139011015"
"010730011004034"
"010730007001012"
"010730024022024"
"010730144102000"
"010730123041000"
"010730106051013"
"010730014002008"
"010730108022029"
"010730024022026"
"010730023062027"
"010730008004030"
"010730008001004"
"010730036004044"
"010730125001029"
"010730131002008"
"010730144101013"
"010730033001027"
"010730124031055"
"010730047013014"
"010730125003051"
"010730005003006"
"010730106042031"
"010730132003006"
"010730144101004"
"010730036002027"
"010830211011137"
"010730057013008"
"010730042001043"
"010730008003056"
"010730034004009"
"010730034003029"
"010730121032072"
"010730045023022"
"010730049022002"
"011170303043019"
"010730120012030"
"010730106051029"
"010730124023047"
"010730027012046"
"010730038024029"
"011170303171012"
"010730032002011"
"010730034003048"
"010730134004002"
"010730035001049"
"010730035002024"
"010730052003002"
"010730058004002"
"010730129192005"
"010730027011034"
"010730142093029"
"010030115012028"
"010890010001042"
"010890102002032"
"010030115032066"
"011030010002025"
"010970049001002"
"010030116012009"
"010030109071042"
"010730030015003"
"010970049004014"
"010890006022018"
"010030115034001"
"011030006001052"
"010890003021009"
"010890005021018"
"010890005011004"
"010890014032018"
"011250105001043"
"011250117032028"
"011250125011011"
"011250125011017"
"011250102044023"
"011250112002048"
"010799791002063"
"011030004003027"
"011250112002015"
"010890015001007"
"011250116003122"
"011250114023000"
"010890021002001"
"010030115011078"
"010730124022043"
"011170303403004"
"011250118001018"
"011250125032026"
"011250124041035"
"011170303501039"
"011170303512042"
"011170303512009"
"011170303524003"
"010970061061031"
"011250128001020"
"011250127002012"
"011250104032008"
"011250108021013"
"011170303451005"
"010890107062021"
"011170303363003"
"011170303364007"
"010890003012015"
"010890015002004"
"010890002033022"
"010970057011009"
"011250112002041"
"011170303501006"
"011010060004033"
"010030115042010"
"010030115034021"
"010030115034007"
"010030115011005"
"011250123063024"
"011250104072010"
"011250124062007"
"011250125011060"
"011250123042001"
"011250124071030"
"011250125011047"
"010030115034004"
"010970063041033"
"010970063041044"
"010970061072035"
"010890108022042"
"010890024003007"
"010890028013011"
"010730123061002"
"010730107051037"
"010730024022123"
"010730027012016"
"010730042001051"
"010970063071056"
"010970061071067"
"010970057011051"
"010030110002038"
"010730037004023"
"010730038022037"
"010730057012030"
"011170303523019"
"011250124071049"
"011250125011111"
"010730125003199"
"010890010001089"
"011250128001019"
"011250124042036"
"010890107052028"
"010890108022009"
"010890018011010"
"010890003012004"
"010890108023073"
"010890106263015"
"010730036001005"
"010730037004047"
"010730055001008"
"010730033002068"
"011170303163007"
"011250116003121"
"010030115013026"
"011170306162032"
"011170306102036"
"010730106051096"
"010730045024020"
"010730035002029"
"010730057013024"
"010730048001000"
"010730131001032"
"010730008004131"
"010890106261041"
"010890108011027"
"010890010002039"
"010890030002046"
"010890007022002"
"010030110001013"
"010030110001025"
"010030116011064"
"011010060004024"
"010890017002011"
"010890019011021"
"010890111001032"
"011250127002011"
"011170306102001"
"010890025011017"
"010890111001062"
"010890031003036"
"010890026002007"
"010890024003000"
"010890022001005"
"010890108012013"
"010890021001041"
"010890004033010"
"010890004033022"
"010890030002008"
"010970057012061"
"010890107062001"
"010890031001037"
"010890003012014"
"010890013021001"
"010730120011030"
"011250103023143"
"010890006011005"
"010890108023055"
"010890108012015"
"010890014031047"
"010890023001020"
"010890014043026"
"010890101022015"
"010890101022016"
"010890030001022"
"010890003021000"
"010890003021010"
"010730014002021"
"010730014003043"
"010030116011068"
"010730029003015"
"010030110002006"
"010730039001035"
"011170306072009"
"011250116002019"
"011250119021002"
"011250119021038"
"011250104042013"
"011250125052005"
"011250103023013"
"010890101022030"
"010890102002028"
"010890106263010"
"010730057012055"
"010730030014024"
"010730038022005"
"010730139011130"
"010890007013007"
"011250108032013"
"011250112002004"
"010730031002008"
"010730015004008"
"010730011004040"
"010730107022010"
"010730055001061"
"010730120013035"
"010730035001014"
"010730124021036"
"010730038032018"
"010730124022022"
"010730106051033"
"010730008004090"
"010730120043002"
"011250116003022"
"011250120012007"
"011250123071023"
"010730045021007"
"011030006002000"
"011030051012085"
"011030008002013"
"011030007001029"
"011030051083000"
"011030006001016"
"011030004003033"
"011030051012169"
"011030008002000"
"011030004004054"
"011030051063025"
"011030009002021"
"011030010001013"
"011030007003015"
"010730045021011"
"011030007002039"
"010730040003018"
"010730004005004"
"010730106045021"
"010730106041006"
"010730008004006"
"010730015004015"
"010730124012004"
"010730124012005"
"010730129141029"
"010730142082012"
"010730144151036"
"011030051063008"
"010730057011019"
"010730030014045"
"010730107032007"
"010730057012019"
"010730143034028"
"010730037004056"
"010730129141045"
"010730120011008"
"010730124012003"
"010730012001079"
"010730125002036"
"010730107051045"
"010730055002054"
"010730042002006"
"010730106031051"
"010730052001008"
"010730040004028"
"010730027022042"
"010730121031004"
"010730124031117"
"010730007002004"
"010730008005024"
"010730144143025"
"010730106043030"
"010730039001072"
"011030008002022"
"011030009002025"
"011030004001035"
"010730024011049"
"010730024012024"
"010730134002047"
"010730030024035"
"010730125001014"
"010730005001004"
"010730012001065"
"010730034001104"
"010730034002049"
"010730125002085"
"010730040001034"
"010730040001045"
"010730136011027"
"010730037002026"
"010730008004042"
"010857808001015"
"010730016002032"
"010730005003001"
"010730125002015"
"010730029001020"
"010730012003048"
"010730034002022"
"010730007003001"
"010730038033007"
"010730031005018"
"010730033001058"
"010730035003054"
"010730014003017"
"010730011001019"
"010730024014004"
"010730008004137"
"010730038022043"
"010730036004035"
"010730124022032"
"010730011005028"
"010730133002002"
"010730048002016"
"010730107063036"
"010730106051046"
"010730032001058"
